id,name,address,description,locked,under_repair,working_hours,working_all_time,phone,latitude,longitude,url,paid,paid_value,paid_description,accessibility_id,score,plug_share_id,created_at,updated_at,company_id,provider_id,provider_type,available_id,deleted_at,user_id,is_fast,is_single_charging_station,country_id,area_id,city_id,is_geo_processed,is_hidden,is_disappeared_in_provider,landing_url_button_action,icon_type,exist_connectors/0,is_new,preview_photo,connector_stats/all,connector_stats/busy,connector_stats/failed,color_availability_scheme,available_for_humans,serving_company/id,serving_company/name,serving_company/url,serving_company/phone,serving_company/email,serving_company/google_play_url,serving_company/app_store_url,serving_company/party_id,serving_company/user_id,serving_company/is_messages_enabled,serving_company/image_url,exist_connectors/1,exist_connectors/2,exist_connectors/3,exist_connectors/4
370,"Шиномонтаж 22,5","Р241, Респ. Татарстан, Россия, 422431",,false,false,,false,,54.953209,48.285555,,false,,,0,0,327635,2022-04-18T18:30:48.329+02:00,2022-09-29T15:10:27.537+02:00,,,,0,,,false,false,1,75,454,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
3533,,"Kaislakuja 5, 90440 Kempele, Suomi",,false,false,,false,,64.942607,25.437042,,false,,,1,0,212003,2022-04-18T18:30:59.210+02:00,2022-09-29T15:10:27.539+02:00,,,,0,,,false,false,10,108,,true,false,false,,home_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
956,Сосновая Горка,"Миасс, Челябинская обл., Россия, 456441","Заправка, находится за шлагбаумлом (behind the barrier)",false,false,,false,,55.009023,60.299216,,false,,,0,0,356124,2022-04-18T18:30:51.021+02:00,2022-09-29T15:10:27.537+02:00,,,,0,,,false,false,1,117,180,false,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
3331,"Humppilan lasitehdas, Virta","Lasitehtaantie 5, 31640 Humppila, Suomi",,false,false,,false,,60.941864,23.364679,,false,,,0,10,76032,2022-04-18T18:30:58.681+02:00,2022-09-29T15:10:26.951+02:00,,,,0,,,true,false,10,116,,true,false,false,,public_station_fast,CCS,false,,4,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,,,
8580,YouCharge 31,"г. Новороссийск, с.Цемдолина, ул. Золотой рыбки, д.112",,false,false,,false,,44.782298,37.681992,,true,,,0,,,2022-05-03T19:27:52.346+02:00,2022-11-16T22:16:10.734+01:00,23,31,you.charge,0,,,true,false,1,88,135,false,false,false,,public_station_paid_fast,CCS 2,false,,3,0,0,#FE6E00,Работает,23,YouCharge,https://thunder-soft.ru/,,,https://play.google.com/store/apps/details?id=ru.thundersoft.youcharge,https://apps.apple.com/ru/app/youcharge/id1609436567,YCH,1114,false,https://2chargers.net/uploads/companies/2022-08-03/5e2e81a7-accb-483b-8595-cb3daecedc15.png,CHAdeMO,Type 2,,
8256,ABB24DC-Баранка #1,Пос. Майский г. Вологда (стоянка кафе «Баранка»),"Пос. Майский г. Вологда (стоянка кафе «Баранка»)

Тариф 12 руб за кВт",false,false,,false,,59.2622,39.746,,true,,,0,,,2022-04-25T14:02:04.456+02:00,2022-11-16T22:16:08.479+01:00,2,c51dc471-9904-4baf-a9eb-8f13ed9c34a9,itcharge,0,,,true,false,1,65,,true,false,false,,public_station_paid_fast,CCS 2,false,,4,0,0,#FE6E00,Работает,2,ItCharge,https://itcharge.ru/,84951976463,super@itcharge.ru,https://play.google.com/store/apps/details?id=me.itcharge.main,https://apps.apple.com/ru/app/it-charge/id1544929411,ITC,219,false,https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png,CHAdeMO,,,
38496,T3,М11 423км в Москву,Станция Россети,false,false,,false,,58.346542,33.288169,,false,,,0,,,2022-10-25T10:55:38.875+02:00,2022-11-16T22:16:11.167+01:00,30,109,portal.energy,1,,,true,false,1,63,,true,false,false,,public_station_fast,CCS 2,false,,4,0,4,#FE6E00,Не работает,30,PortalEnergy,https://portalenergy.tech/,88125655059,we@portalenergy.tech,https://play.google.com/store/apps/details?id=com.portal_energy.android,https://apps.apple.com/us/app/portal-energy/id1551935371,PEY,2128,false,https://2chargers.net/uploads/companies/2022-08-03/006780ff-5741-4469-ac44-f2818e1e6c56.png,Type 1,Type 2,CHAdeMO,
3584,K-Citymarket Kuopio Päiväranta,"Päivärannantie 18, Kuopio, 70420, Finland",,false,false,,false,,62.933718,27.672904,,false,,,0,10,118500,2022-04-18T18:30:59.389+02:00,2022-09-29T15:10:27.362+02:00,,,,0,,,true,false,10,106,,true,false,false,,public_station_fast,Type 2,false,,8,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,CCS,,
2023,ABC Kippari Hamina,"Satamakatu 2, 49400 Hamina, Finland",,false,false,,false,,60.566351,27.190531,,false,,,0,0,345955,2022-04-18T18:30:54.499+02:00,2022-09-29T15:10:27.365+02:00,,,,0,,,true,false,10,94,,true,false,false,,public_station_fast,CCS,false,,6,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,CHAdeMO,,
34616,Зарядная станция: 02c000813a66b816,"ул. Московская, д.15, Люберцы, Московская обл.",,false,false,,false,,55.672314,37.875333,,false,,,0,,,2022-07-19T19:09:55.768+02:00,2022-11-16T22:16:10.868+01:00,12,b155e750-7f22-498b-8483-8d39ac2bcd42,plug.me,0,,,false,false,1,7,246,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,12,PlugMe,https://plugme.ru/,88002509779,,https://play.google.com/store/apps/details?id=com.plugme,https://apps.apple.com/ru/app/plugmenow/id1541521419,PME,3815,false,https://2chargers.net/uploads/companies/2022-08-03/38303f22-e514-4a0e-9bec-0c244c76e6e7.png,,,,
37525,Энергия Москвы,"Москва, Валдайский пр-д, 6",,false,false,,false,,55.86508373450507,37.468021690845305,,false,,,0,,,2022-08-26T21:00:13.318+02:00,2022-09-27T09:58:04.076+02:00,8,577ef1154f3240ad5b9b413aa7346a1e,EnergyOfMoscow,0,,,false,false,1,10,1666,true,false,false,https://moscowtransport.app/echarge?id=235&referer=yandex_maps,public_station,Type 2,false,,1,0,0,#03C03C,Работает,8,Энергия Москвы,https://transport.mos.ru/electro,84955395454,electro@mos.ru,https://play.google.com/store/apps/details?id=ru.mosgorpass&hl=ru,https://apps.apple.com/ru/app/id1227002793?mt=8,EOM,5419,false,https://2chargers.net/uploads/companies/2022-08-24/f58713ea-0c3c-4021-8afc-97bad5d2f5d7.png,,,,
8945,"Ул. Рокоссовского, 114 (TZone)","Минск, Ленинский район, Ул. Рокоссовского 114",,false,false,,false,,53.85616817226395,27.61025471925179,,false,,,0,,,2022-05-17T19:59:12.472+02:00,2022-11-16T22:03:58.939+01:00,13,198912,malanka,0,,,true,false,5,11,1667,true,false,false,,public_station_fast,CHAdeMO,false,,12,0,0,#FE6E00,Работает,13,Malanka,https://malankabn.by/,+375296431431,malanka@beloil.by,https://play.google.com/store/apps/details?id=by.belorusneft.driverapp&hl=ru,https://apps.apple.com/by/app/malanka/id1496577413,MAL,1890,false,https://2chargers.net/uploads/companies/2022-08-03/06ad3d6a-720d-4e22-90c5-67057d941418.png,CCS 2,,,
2129,Alexela Jüri,"Alexela, Jüri, Harju",,false,false,,false,,59.356064,24.892412,,false,,,0,9,18361,2022-04-18T18:30:54.873+02:00,2022-09-29T15:10:27.378+02:00,,,,0,,,true,false,19,97,,true,false,false,,public_station_fast,Type 2,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,,,
38498,T15,М11 105км в Москву,Станция Россети,false,false,,false,,56.411959,36.556368,,false,,,0,,,2022-10-25T10:55:39.542+02:00,2022-11-16T22:16:11.343+01:00,30,111,portal.energy,1,,,true,false,1,7,,true,false,false,,public_station_fast,CHAdeMO,false,,4,0,4,#FE6E00,Не работает,30,PortalEnergy,https://portalenergy.tech/,88125655059,we@portalenergy.tech,https://play.google.com/store/apps/details?id=com.portal_energy.android,https://apps.apple.com/us/app/portal-energy/id1551935371,PEY,2128,false,https://2chargers.net/uploads/companies/2022-08-03/006780ff-5741-4469-ac44-f2818e1e6c56.png,Type 1,CCS 2,Type 2,
2136,Elmo 86162,"Kreutzwaldi 11, Antsla, 66403 Võru maakond, Eesti",,false,false,,false,,57.830164,26.532747,,false,,,0,0,206228,2022-04-18T18:30:54.902+02:00,2022-09-29T15:10:27.378+02:00,,,,0,,,true,false,19,123,,true,false,false,,public_station_fast,CHAdeMO,false,,2,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,,,
6125,Pensionat Augustin,"Tingshusgatan 3, 982 31 Gällivare, Sweden",,false,false,,false,,67.134773,20.6552,,false,,,0,0,126813,2022-04-18T18:31:06.832+02:00,2022-09-29T15:10:27.380+02:00,,,,0,,,true,false,12,76,120,false,false,false,,public_station_fast,Tesla Supercharger (unsorted),false,,1,0,0,#FE6E00,Работает,,,,,,,,,,,,,,,
639,Rõngu,"Rõngu vallavalitsus, Rõngu, Tartu",,false,false,,false,,58.141632,26.247969,,false,,,0,0,18451,2022-04-18T18:30:49.251+02:00,2022-09-29T15:10:27.381+02:00,,,,0,,,true,false,19,93,,true,false,false,,public_station_fast,CHAdeMO,false,,1,0,0,#FE6E00,Работает,,,,,,,,,,,,,,,
2215,Rīgas iela Autostāvvieta / uzlāde,"Rīgas iela 103B, Jēkabpils, LV-5202, Latvia",,false,false,,false,,56.501407,25.874303,,false,,,0,10,158143,2022-04-18T18:30:55.164+02:00,2022-09-29T15:10:27.388+02:00,,,,0,,,true,false,18,128,124,false,false,false,,public_station_fast,Type 2,false,,3,0,0,#03C03C,Работает,,,,,,,,,,,,CCS,CHAdeMO,,
37522,Энергия Москвы №238,"Москва, Усиевича, 29с2","Энергия Москвы. Станция №238 / 2 х 22 кВт
Авторизация через приложение МосТранспорт",false,false,,true,,55.80659866333008,37.51932144165039,,false,,,0,,,2022-08-26T21:00:09.340+02:00,2022-11-10T09:52:08.774+01:00,8,ac1dd209cbcc5e5d1c6e28598e8cbbe8,EnergyOfMoscow,0,,,false,false,1,10,1666,true,false,false,https://moscowtransport.app/echarge?id=238&referer=yandex_maps,public_station,Type 2,false,,1,0,0,#03C03C,Работает,8,Энергия Москвы,https://transport.mos.ru/electro,84955395454,electro@mos.ru,https://play.google.com/store/apps/details?id=ru.mosgorpass&hl=ru,https://apps.apple.com/ru/app/id1227002793?mt=8,EOM,5419,false,https://2chargers.net/uploads/companies/2022-08-24/f58713ea-0c3c-4021-8afc-97bad5d2f5d7.png,,,,
247,Отель Спутник,"Россия, Ярославская область, городской округ Переславль-Залесский, село Веськово, улица Петра Первого","Гостевой дом «Спутник» https://domsputnik.ru/
Розетка 16А для зарядки машин постояльцев отеля. Зарядка платная, по договоренности с администратором.",false,false,,false,+79060830303,56.72398212972065,38.78253489732742,,true,,250 рублей за ночь,0,0,300419,2022-04-18T18:30:47.487+02:00,2022-09-29T15:10:27.022+02:00,,,,0,,,false,false,1,103,252,false,false,false,,public_station_paid,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
8594,ТЦ «Столица»,"Россия, Москва, Московский, улица Никитина, 2","Платная парковка ТЦ. Первые 2 часа бесплатно, далее 100₽/ч ",false,false,С 10:00 до 22:00,false,,55.604944516587075,37.356938123703,,false,,,0,,,2022-05-05T21:07:29.764+02:00,2022-09-29T15:10:27.042+02:00,,,,0,,,false,false,1,10,255,false,false,false,,public_station,Type 2,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
2213,E85 Žiežmariai,"Žiežmariai, Triliškės 56235, Lithuania",,false,false,,false,,54.812706,24.452713,,false,,,0,10,333528,2022-04-18T18:30:55.156+02:00,2022-09-29T15:10:27.385+02:00,,,,0,,,true,false,20,126,,true,false,false,,public_station_fast,CCS,false,,3,0,0,#FE6E00,Работает,,,,,,,,,,,,CHAdeMO,Type 2,,
1025,База Кемпинг,"ул. Ворошилова, 45, Заводоуковск, Тюменская, Россия, 627143",2 розетки 3 фазы 16А (4 и 5 пин) у проходной базы. Автоматы на вводе на 25А. Есть счётчик. Местные тарифы 7 руб./кВтч,false,false,,true,,56.524331,66.476806,,false,,7 руб./ кВтч,0,0,186295,2022-04-18T18:30:51.247+02:00,2022-09-29T15:10:27.049+02:00,,,,0,,,false,false,1,34,791,false,false,false,,public_station,Неизвестная красная (на три фазы),false,,2,0,0,#005B96,Работает,,,,,,,,,,,,Розетка RU/Euro,,,
2224,Dzirnaviņas,"Kafejnīca LV-3713 Biksti, Bikstu pag., Dobeles nov.",,false,false,,false,,56.664137,22.969927,,false,,,0,10,156032,2022-04-18T18:30:55.196+02:00,2022-09-29T15:10:27.392+02:00,,,,0,,,true,false,18,101,126,false,false,false,,public_station_fast,CCS,false,,3,0,0,#FE6E00,Работает,,,,,,,,,,,,CHAdeMO,Type 2,,
2266,K-Supermarket Härkätie,"Joensuuntie 5, 31400 Somero",,false,false,,false,,60.626452,23.518268,,false,,,0,7.9,117148,2022-04-18T18:30:55.350+02:00,2022-09-29T15:10:27.396+02:00,,,,0,,,true,false,10,132,,true,false,false,,public_station_fast,Type 2,false,,5,0,0,#03C03C,Работает,,,,,,,,,,,,Неизвестная красная (на три фазы),Tesla Supercharger (unsorted),,
6777,Kaufland Focsani Obor,"Strada Mărășești 5, Focșani 620063, România",,false,false,,false,,45.707819,27.189019,,false,,,0,10,369598,2022-04-21T13:27:13.849+02:00,2022-09-29T15:10:27.404+02:00,,,,0,,,true,false,2,134,1673,true,false,false,,public_station_fast,CCS,false,,3,0,0,#FE6E00,Работает,,,,,,,,,,,,CHAdeMO,Type 2,,
37996,E-WAY 22 kW «Гранд Отель Аристократ»,"Россия, Костромская область, Красносельский район, Боровиковское сельское поселение","Сеть ЭЗС «E-WAY»
Станция 22 кВт в отеле «Гранд Отель Аристократ»",false,false,,false,,57.641321,41.092221,,true,,,0,,,2022-09-13T16:51:56.076+02:00,2022-11-16T22:16:05.169+01:00,19,304924,E-way,0,,,false,false,1,81,,true,false,false,,public_station_paid,Type 2,false,,1,0,0,#03C03C,Работает,19,E-way,https://e-way.ru/,84956212617,sales@e-way.ru,https://play.google.com/store/apps/details?id=com.lilekov.eway,https://apps.apple.com/us/app/e-way/id1601595469,EWA,5998,false,https://2chargers.net/uploads/companies/2022-08-03/4592f11c-0bca-42e2-88ca-4d13e261cf05.png,,,,
37276,ТРК Слон Миасс,"Россия, Челябинская область, Миасс, Центральный территориальный округ",,false,false,,true,,55.04592893898861,60.11072807013989,,true,,,0,,,2022-07-26T14:46:45.297+02:00,2022-09-29T15:10:27.409+02:00,35,,,0,,155,true,false,1,117,1058,false,false,false,,public_station_paid_fast,CCS 2,false,,1,0,0,#FE6E00,Работает,35,ELECTROCARS,https://electrocars.ru/,,electrocarsrus@gmail.com,https://play.google.com/store/apps/details?id=ru.electrocars,https://apps.apple.com/ru/app/electrocars/id1588691948,ECR,,false,https://2chargers.net/uploads/companies/2022-08-03/8521b571-9ee4-44e4-add4-ca3925d97dad.png,,,,
592,АЗС Лукойл,"Россия, Брянская область, Брасовский район, Погребское сельское поселение",Розетка справа от входа. 16А. Бесплатно дают подзарядиться,false,false,,true,,52.65793571101996,34.5298894867301,,false,,,0,0,337361,2022-04-18T18:30:49.087+02:00,2022-09-29T15:10:27.053+02:00,,,,0,,,false,false,1,182,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
274,Инновационный учебный центр АББ / Технополис Москва,"Россия, Москва, Юго-Восточный административный округ, район Печатники","Въезд с улицы Коломникова через КПП №4. Далее направо до вывески ABB.

Для разовой зарядки необходимо заранее оформить пропуск на въезд. (запрос с данными автомобиля и водителя направляйте на kseniya.cheprasova@ru.abb.com, +74957772220 ext.1414).",true,false,Обращение для заказа пропуска возможно только в рабочие дни с 9.00 до 18.00,true,,55.70988323604636,37.721530459821224,,false,,,0,10,95123,2022-04-18T18:30:47.640+02:00,2022-10-20T09:13:55.574+02:00,,,,1,,,true,false,1,10,1666,true,false,false,,public_station_fast,Type 2,false,,3,0,3,#03C03C,Не работает,,,,,,,,,,,,CHAdeMO,CCS 2,,
37498,NSP,"Россия, Республика Татарстан, Елабуга, улица Чапаева, 48",,false,false,,false,,55.76495537100921,52.02653220405187,,false,,,0,,,2022-08-25T14:25:12.994+02:00,2022-11-16T22:16:11.839+01:00,6,M122939,non.stop.power,0,,,true,false,1,75,219,true,false,false,,public_station_fast,CHAdeMO,false,,3,0,0,#FE6E00,Работает,6,NonStopPower,https://nonstoppower.ru/,88005000296,info@nonstoppower.ru,https://play.google.com/store/apps/details?id=ru.nonstoppower.car,https://apps.apple.com/ru/app/non-stop-power/id1584182295,NSP,5367,false,https://2chargers.net/uploads/companies/2022-08-03/2594e0ef-5b73-4f19-85d8-db7a44c76bdb.png,CCS 2,Type 2,,
1705,Koulutuskeskus Sedu Kurikka,"Tuulentuvantie 21, 61300 Kurikka, Finland",,false,false,,false,,62.618418,22.41286,,false,,,0,0,35354,2022-04-18T18:30:53.356+02:00,2022-09-29T15:10:27.063+02:00,,,,0,,,false,false,10,43,,true,false,false,,public_station,Розетка RU/Euro,false,,2,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1551,V4D Стоянка у Chicken House,"Россия, Тверская область, Калининский район, Бурашевское сельское поселение",Зарядка бесплатная. Активация через приложение V4D или с помощью управляющего Chicken House.,false,false,,true,,56.78299550399297,35.94832643866539,,false,,,0,1,316465,2022-04-18T18:30:52.864+02:00,2022-09-29T15:10:27.610+02:00,,,,0,,,false,false,1,1,,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
8890,"Ул. Строителей, 1 (TZone)","Витебск, Первомайский район, Ул. Строителей 1",,false,false,,false,,55.17195013726964,30.202607598546173,,false,,,0,,,2022-05-17T19:58:39.631+02:00,2022-11-16T22:02:45.204+01:00,13,168282,malanka,0,,,false,false,5,90,96,false,false,false,,public_station,Type 2,false,,4,1,0,#03C03C,Работает,13,Malanka,https://malankabn.by/,+375296431431,malanka@beloil.by,https://play.google.com/store/apps/details?id=by.belorusneft.driverapp&hl=ru,https://apps.apple.com/by/app/malanka/id1496577413,MAL,1890,false,https://2chargers.net/uploads/companies/2022-08-03/06ad3d6a-720d-4e22-90c5-67057d941418.png,,,,
8877,АЗС №31 (TZone / Vityaz),"Беларусь, Гродненская область, Зельва",,false,false,,false,,53.14188885209522,24.802276119589806,,false,,,0,,,2022-05-17T19:58:32.117+02:00,2022-11-16T22:02:24.739+01:00,13,167983,malanka,0,,,true,false,5,9,445,false,false,false,,public_station_fast,CCS 2,false,,4,0,0,#FE6E00,Работает,13,Malanka,https://malankabn.by/,+375296431431,malanka@beloil.by,https://play.google.com/store/apps/details?id=by.belorusneft.driverapp&hl=ru,https://apps.apple.com/by/app/malanka/id1496577413,MAL,1890,false,https://2chargers.net/uploads/companies/2022-08-03/06ad3d6a-720d-4e22-90c5-67057d941418.png,CHAdeMO,,,
2350,Autotalo Ripatti,"Kaakkoiskaari 20, 53500 Lappeenranta, Finland",,false,false,,false,,61.047045,28.209903,,false,,,0,0,322532,2022-04-18T18:30:55.706+02:00,2022-09-29T15:10:27.629+02:00,,,,0,,,false,false,10,136,,true,false,false,,public_station,Type 1,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
3489,Paltamon Neste,"Paltamo, 88300 Paltamo, Suomi",,false,false,,false,,64.404397,27.839644,,false,,,0,0,344773,2022-04-18T18:30:59.076+02:00,2022-09-29T15:10:27.625+02:00,,,,0,,,true,false,10,139,,true,false,false,,public_station_fast,CCS,false,,5,0,0,#FE6E00,Работает,,,,,,,,,,,,CHAdeMO,Type 2,,
2401,Kauppakeskus Weera,"Kauppakatu 39, 53100 Lappeenranta keskus, FIN",,false,false,,false,,61.05754,28.18654,,false,,,0,0,302702,2022-04-18T18:30:55.912+02:00,2022-09-29T15:10:27.632+02:00,,,,0,,,false,false,10,136,,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
2405,Auto-Kilta Oy,"Taitajantie 8 8, 57100 Heikinpohja-Piispanmäki, FIN",,false,false,,false,,61.87821,28.97661,,false,,,0,0,303082,2022-04-18T18:30:55.931+02:00,2022-09-29T15:10:27.633+02:00,,,,0,,,false,false,10,95,,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
1757,Jõgeva Selver,"Kesk 4, Jõgeva, 48305 Jõgeva maakond, Eesti",,false,false,,false,,58.748224,26.398361,,false,,,0,0,184646,2022-04-18T18:30:53.657+02:00,2022-09-29T15:10:27.635+02:00,,,,0,,,true,false,19,102,,true,false,false,,public_station_fast,Type 2,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,,,
8899,АЗС №2 (TZone),"Могилев, Могилевский район, Ул. Первомайская 146",,false,false,,false,,53.9341,30.33423,,false,,,0,,,2022-05-17T19:58:45.039+02:00,2022-11-16T22:02:55.839+01:00,13,168308,malanka,0,,,true,false,5,227,1689,true,false,false,,public_station_fast,CHAdeMO,false,,2,0,0,#FE6E00,Работает,13,Malanka,https://malankabn.by/,+375296431431,malanka@beloil.by,https://play.google.com/store/apps/details?id=by.belorusneft.driverapp&hl=ru,https://apps.apple.com/by/app/malanka/id1496577413,MAL,1890,false,https://2chargers.net/uploads/companies/2022-08-03/06ad3d6a-720d-4e22-90c5-67057d941418.png,CCS 2,,,
1143,Заправка Ирбис,"Россия, Нижегородская область, городской округ Дзержинск, посёлок Пыра, Московская улица, 77",Обычная розетка для тех кто не дотянул до НН,false,false,,false,,56.29235670364626,43.34219869226218,,false,,,0,5.2,311452,2022-04-18T18:30:51.545+02:00,2022-09-29T15:10:27.631+02:00,,,,0,,,false,false,1,61,232,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1752,,"Ostnäs 544, 918 32 Sävar, Sverige",,false,false,,false,,63.82147,20.697412,,false,,,1,0,289906,2022-04-18T18:30:53.601+02:00,2022-09-29T15:10:27.634+02:00,,,,0,,,false,false,12,27,,true,false,false,,home_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
8906,АЗС №92 (TZone),"Брест, Ленинский район, Ул. Л. Рябцева 1",,false,false,,false,,52.121287,23.671321,,false,,,0,,,2022-05-17T19:58:49.235+02:00,2022-11-16T22:03:07.043+01:00,13,168452,malanka,0,,,true,false,5,12,1686,true,false,false,,public_station_fast,Type 2,false,,3,0,0,#03C03C,Работает,13,Malanka,https://malankabn.by/,+375296431431,malanka@beloil.by,https://play.google.com/store/apps/details?id=by.belorusneft.driverapp&hl=ru,https://apps.apple.com/by/app/malanka/id1496577413,MAL,1890,false,https://2chargers.net/uploads/companies/2022-08-03/06ad3d6a-720d-4e22-90c5-67057d941418.png,CHAdeMO,CCS 2,,
120,Умная опора 3.5 кВт,"ЦРБ, Клин, Московская обл., Россия, 141601",Умная опора,false,false,,true,,56.328676,36.744223,,false,,,0,0,194747,2022-04-18T18:30:47.087+02:00,2022-09-29T15:10:27.640+02:00,,,,0,,,false,false,1,7,77,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
3819,,"Норвегия, Тромс и Финнмарк, Порсангер, деревня Лаксэльв, Porsveien",,false,false,,false,,70.047457,24.971503,,false,,,1,0,343530,2022-04-18T18:31:00.389+02:00,2022-09-29T15:10:27.640+02:00,,,,0,,,false,false,9,24,1917,true,false,false,,home_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
3591,Matkailukeskus Niemenharju (Recharge) HPC Tulossa Ensi Keväänä,"Viitasaarentie 261, 44800 Pihtipudas",,false,false,,false,,63.347647,25.604129,,false,,,0,8.4,101052,2022-04-18T18:30:59.430+02:00,2022-09-29T15:10:27.636+02:00,,,,0,,,true,false,10,25,,true,false,false,,public_station_fast,CHAdeMO,false,,5,0,0,#FE6E00,Работает,,,,,,,,,,,,CCS,Type 2,,
299,Заправка Лукойл,"89, Колос Дск, Московская обл., Россия, 143020",Есть щит на улице,false,false,,true,,55.612352,37.080911,,false,,,0,0,332907,2022-04-18T18:30:47.933+02:00,2022-09-29T15:10:27.647+02:00,,,,0,,,false,false,1,7,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1971,РОЛЬФ Сервис Лахта,"Savushkina Street,  103b, 197374 Saint Petersburg, RU",,false,false,,false,,59.986023,30.244368,,false,,,0,0,340071,2022-04-18T18:30:54.307+02:00,2022-09-29T15:10:27.647+02:00,,,,0,,,false,false,1,30,1661,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
202,Зарядка Мосэнэргосбыта,"ул. Кузьмина, 46, Павловский Посад, Московская обл., Россия, 142507",,false,false,,false,,55.763585,38.674257,,false,,,0,0,218829,2022-04-18T18:30:47.352+02:00,2022-09-29T15:10:27.649+02:00,,,,0,,,false,false,1,7,238,false,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
