loc_id,name,addr,coords,manufacturer,type_2_num,type_2_power,ccs_num,ccs_power,chademo_num,chademo_power,gbt_num,gbt_power,type_1_num,type_1_power,company,price,working_time,phone,desc,type,country,area,city
1965,"DOCTOR LEAF's CHARGER                (ГСК ""Лада"")","Красносельское ш., 5, Гатчина, Ленинградская обл., Россия, 188300","59.585491, 30.136896",,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,,{},0-24,,"Гаражный комплекс ""Лада"", первая линия, после заезда сразу налево, у гаража #6 на стене зарядка J1772: https://youtu.be/kxVpUlOoqAI
Зарядка работает, но чтобы зарядиться нужно уговорить охранника пустить вас на территорию. Или быстренько проехать следом за любой въезжающей машине)))
Если будет желание заплатить за электричество, можно закинуть на номер +79522076801; если такого желания не будет, ничего страшного, я не обеднею)))",public_station,1.0,35.0,131.0
1992,Вагнер Премиум Юг,"Таллинское ш., 157, Санкт-Петербург, Россия, 198205","59.808962, 30.16536",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},9:00 - 21:00,,"Официальный дилер Mercedes-Benz ""Вагнер Премиум Юг""",public_station,1.0,30.0,1661.0
1609,Пудость. Ул Подъездная Д16,"Половинкиной, 19, Пудость, Ленинградская обл., Россия, 188352","59.611377, 30.054929",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,35.0,1287.0
1604,Евро розетка 220v,"Красносельское ш., 26, Стрельна, Санкт-Петербург, Россия, 198515","59.848528, 30.068819",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},10-18,+79213384410,Евро розетка 220v,public_station,1.0,30.0,514.0
1985,База Отдыха Робинзон,"Larionovskoye selskoye poseleniye, posyolok Sinyovo , 188760 Leningrad Region, Priozerskiy rayon, RU","60.954488, 30.089572",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79312287565,Очень круто и гостеприимно,public_station,1.0,35.0,1294.0
9934,"#40, ТК ""Лента"", Таллинское шоссе д.159","Россия, Санкт-Петербург, Таллинское шоссе, 159к2","59.806458, 30.160211",,1,43.0,1,50.0,1,50.0,0,0.0,0,0.0,RosSeti,"{'type_2': 22.0, 'ccs': 22.0, 'chademo': 22.0}",,,"#40, ТК ""Лента"", Таллинское шоссе д.159",public_station_paid_fast,1.0,30.0,1661.0
1927,Домашний Wall Connector,"Осинка СНТ поселок, 115, Куйвозовское, Ленинградская область, Россия, 188653","60.156369, 30.061788",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,+79215987046,,public_station,1.0,35.0,600.0
1823,Orange Drive Engineering (Coming Soon),"Горское шоссе 169 литер В, Санкт-Петербург, Россия, 194361","60.069369, 30.146972",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},09:00 - 17:00,+79315310571,"Зарядная станция в процессе установки. Приблизительные сроки - апрель 2022 г.

Type 2 x1 22kW

Предварительно, до отправления к зарядной станции, позвонить по указанному номеру телефона.

Закрытая территория, остановиться перед шлагбаумом, взять на КПП пропуск, после проезда шлагбаума налево 30 метров.",public_station,1.0,30.0,1879.0
1946,"Золотые Ключи, Николаевская 20","Золотые Ключи, 58, Золотые Ключи КП, Ленинградская, Россия, 198327","59.677084, 30.102659",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,35.0,420.0
1603,Золотые Ключи 21,"Россия, Ленинградская область, Гатчинский район, Таицкое городское поселение, деревня Нижняя, Петровская улица, 13","59.68002462686132, 30.09558979421854",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,35.0,420.0
40435,#15 Россети. Электротранспорт,"ул. Отважных 12,  Санкт-Петербург, RU","59.83536, 30.168127",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,RosSeti,{'type_2': 22.0},24/7,,"EV-Box 2*22kW: 2*Type2

https://rosseti-lenenergo.ru/ev/",public_station_paid,1.0,30.0,1661.0
37272,Fashion House,"188510, Россия, Ленинградская область, п. Новогорелово, ш. Красносельское, дом 59","59.79341, 30.14459",,0,0.0,1,60.0,1,50.0,0,0.0,0,0.0,Пункт Е,"{'ccs': 15.0, 'chademo': 15.0}",0-24,,"На парковке ТЦ. Инструкцию смотрите в приложении Punkt-E.
CCS 200A 1000V
Chademo 125A 500V
Enel X JuicePump 60kW",public_station_paid_fast,1.0,35.0,1653.0
39410,ГПН Приозерск (PSS) #3,"Ленинградская область, Приозерск, Ленинградское шоссе, 84","61.0156913, 30.14565",,0,0.0,1,150.0,1,60.0,1,150.0,0,0.0,ItCharge,{},,,"Зарядная станция ГазПромНефть 
Мощность 150кВТ
Разъемы: GB/T, ChaDeMO, CCS2 Combo
Возможна зарядка трех электромобилей одновременно

Режим работы - круглосуточно",public_station_fast,1.0,35.0,2013.0
1618,Tesla,"Грунтовая ул., 4, Химози, Ленинградская, Россия, 188310","59.542152, 30.10214",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,35.0,131.0
1593,Самомойка у ПОГАТа,"Красносельское ш., 7, Гатчина, Ленинградская обл., Россия, 188300","59.588712, 30.1367",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,Розетка 220В на столбе у пылесоса в автомоечном комплексе самообслуживания 24часа у ПОГАТа: http://xn----7sbbahh0b2be3be4d.xn--p1ai/avtomoiki_samoobsluzhivanija_samomoiki_v_gatchine_i_gatchinskom_rayone.html,public_station,1.0,35.0,131.0
40580,Жемчужная плаза,"Россия, Санкт-Петербург","59.85001718975797, 30.146011731097214",,1,43.0,1,50.0,1,50.0,0,0.0,0,0.0,,{},С 7:00 до 00:00,,,public_station_fast,1.0,30.0,1661.0
2294,Акуловка Лахденпохья (Coming Soon),"Россия, Республика Карелия, Лахденпохья","61.522949, 30.176718",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,194.0,1073.0
39433,Киевское шоссе,"Киевское шоссе, 1А","59.573238, 30.171826",,0,0.0,1,120.0,1,50.0,1,120.0,0,0.0,E-way,"{'gbt': 20.0, 'ccs': 20.0, 'chademo': 20.0}",,,,public_station_paid_fast,1.0,35.0,
1926,,"Куйвозовское, Ленинградская область, Россия, 188651","60.16659, 30.062801",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,35.0,600.0
1617,Автоэлектрик В Пригородном,"Вырицкое ш., 1А, Пригородный, Ленинградская, Россия, 188304","59.540788, 30.146079",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},10-18 Пн-Сб,+79119295545,"Бокс автоэлектрика. Можно подзарядиться, подчиниться и попить чаю в рабочие часы. ",public_station,1.0,35.0,1289.0
40377,Розетка,"Россия, Ленинградская область, Гатчинский район, Кобринское сельское поселение, садоводческий массив Кобрино, садоводческое некоммерческое товарищество Бригантина-2","59.438129, 30.159948",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,89697009191,запуск по телефону,public_station,1.0,35.0,2098.0
1882,СТО АвтоПрофи,"улица Жемчужина, 2А, Гатчина, Ленинградская область, Россия, 188300","59.560184, 30.109126",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},"С 10-21, кроме воскресенья ",+79213337711,"Ремонт автомобилей, предоставим заряд для  электро автомобиля в рабочее время.",public_station,1.0,35.0,131.0
1921,,"ул. Верная, 1к1, Сертолово, Ленинградская обл., Россия, 188651","60.176265, 30.129333",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,35.0,23.0
2009,"Золотые Ключи, Петровская 11","Россия, Ленинградская область, Гатчинский район, Таицкое городское поселение, деревня Нижняя, Петровская улица","59.68008488229167, 30.09535174816847",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,,public_station,1.0,35.0,420.0
38972,"Лукойл, А-121, 58 км, д. Иваново, Лен.область","Россия, А-121, старое направление","60.532709, 30.187086",,0,0.0,1,150.0,1,60.0,1,90.0,0,0.0,Sitronics,"{'gbt': 20.0, 'ccs': 20.0, 'chademo': 20.0}",0-24,,,public_station_paid_fast,1.0,35.0,2071.0
2274,Починок (Coming Soon),"Леншоссе ул., 5, Починок, Ленинградская, Россия, 188769","60.972273, 30.191055",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79216212640,Станция в разработке,public_station,1.0,35.0,955.0
1893,,"Питерский пр-т., 11, Новоселье, Ленинградская обл., Россия, 198218","59.812577, 30.085075",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,35.0,864.0
1622,,Спб ул. Матросова 50,"59.822866, 30.098413",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},10-18,,,home_station,1.0,30.0,1661.0
40698,РСК РЭС №101,"Россия, Санкт-Петербург, Московский район, муниципальный округ Звёздное, жилой комплекс Сириус","59.826656, 30.337627",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Яндекс.Заправки,{},,,,public_station,1.0,30.0,1661.0
40789,ЖК Две Столицы 2,"Санкт-Петербург, жилой комплекс Две Столицы","59.820962, 30.340555",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Яндекс.Заправки,{},,,,public_station,1.0,30.0,1661.0
40385,Гастелло 14Т EVT,"улица Гастелло, 14Т, Санкт-Петербург, Россия","59.859283, 30.3245458",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,Electrifly,{'type_2': 10.0},,,,public_station_paid,1.0,30.0,1661.0
1833,Hotel Petr,"Россия, Санкт-Петербург, Адмиралтейский проспект, 8","59.9360358059314, 30.30967701226473",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+78123152401,"Потрясающий отель, который установил штепсельную вилку 400V 32A CEE только для электромобилей. Парковка в охраняемом дворе отеля. Въезд на парковку находится не на Адмиралтейском проспекте, а рядом. Вам нужно попросить персонал отеля выйти во двор, спросите их заранее. Стоимость взимания платы неизвестна (бесплатно?), спросите отель и обновите это описание. http://www.petr-hotel.com",public_station,1.0,30.0,1661.0
